material_id,target,filename,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
qmof-ef2e56c,3.85855,qmof-ef2e56c.cif,2.0,1.0,0.5,43.0,0.1931240965955565,1.631863418351794,0.7455737070657752,1.09427136786352,1.0942702073421444,0.2253807467359431,0.1940814899600419,0.8229201469821409,1.3440998668902957,0.3456274058192128,114.73570485104538,21.48549147980941,15.627906976744184,3.5635314063958985,1.530847472551169,9.813643415730285,0.7244152046783625,8.51271024,9.312420789999996,11.61948789,91.60106143,101.73037435,109.78147138999998,86.0
qmof-136d9fe,4.765454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ceecaf2,3.70931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b09a392,3.78376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ca3f908,5.480696,qmof-ca3f908.cif,62.0,3.0,0.1477272727272727,13.0,0.2896576580004932,1.6141969540438263,0.7049205275411533,1.3219708121129576,1.3219708004023418,0.3953157229349178,0.2857995903554387,0.7864660027975213,1.5547742610501292,0.5300139568255147,116.63908593861407,28.896464218217208,15.909090909090908,4.414944567850211,1.490509363646196,12.250793758648474,0.733843537414966,6.584837050000001,11.72700587,13.9609421,90.00037766,90.00001114,89.99986413,88.0
qmof-3524ba0,3.470094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e266e2c,3.444496,qmof-e266e2c.cif,11.0,2.0,0.293103448275862,17.0,0.1770299365959128,1.5720315502405215,0.7651082058428986,1.145001306086625,1.1450003538943714,0.2835648581488249,0.217386087156327,0.8075937462987622,1.418971596293798,0.3453394396178746,116.07606256072276,15.636221770066866,16.03448275862069,1.6811892059653666,1.9339591202117203,10.340010392988578,0.800967261904762,3.765546300000001,11.62902842,13.72162111,90.00016010000002,90.00032644000001,93.53663861,58.0
qmof-92ce4a1,4.605245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a2f692c,3.079314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-493832f,4.103543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-60dc14e,4.6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-97ba46c,4.507277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c885572,1.705889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a704d35,4.632175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1302ca9,3.88603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0beae43,5.942911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1f6b65e,4.309345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c5a6ce1,4.278894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f191a19,2.930267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-056750f,2.939761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-74ea819,2.287216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c70fd52,3.562295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1f3610c,1.978577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ad4003c,3.8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bb4d5bb,4.365494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-67b33e8,2.306246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a2745e9,1.802146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-477ac56,4.853115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3480edd,4.50622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a4482ac,4.073768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5bcb068,2.945242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8ffd817,2.955393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-31b35f6,5.206252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-16097f7,4.504291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-23c23d8,4.108073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4917b6a,3.3781040000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79864df,4.694667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-922a70e,4.922898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-41a421b,2.854232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5cd0603,3.708758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cbd885d,3.948677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-508b13f,3.789501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c5d2cf9,3.045094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fbb4304,3.021577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5c6b152,3.014713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-43b4e29,4.823584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3767e26,0.968151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4bfccae,4.310958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e2ef78a,2.268672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79768f1,0.88779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-17d2d80,3.619558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f93c790,2.190298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-538ac2e,4.125745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0338cb2,3.801339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9e0f4d2,4.429425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-63fddcc,3.827112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fd3dc62,5.005948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d51f680,4.409786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-98f67f3,4.460951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a170fdf,2.6501550000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9ffadde,4.444146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-483d39b,3.018295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-10aa8d9,2.585764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ac06c00,3.272332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b096a2f,4.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fc59138,4.709105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-25c87ad,4.125301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-002a6da,3.70764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-90fad48,6.350925999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bb18fa6,3.267334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5bf7e0d,3.609109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7e74c2d,5.928708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8a1e648,1.814665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e37cd72,4.754631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8469bbb,3.282229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-163215a,3.28552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1985e04,3.049544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6b7db42,4.511097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-44ae5b4,3.447543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d9809f0,2.839505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d1453d9,3.484226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-21e5b1b,3.85188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2d9e71c,5.230508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f9c5ca5,4.319974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cdf0dd2,3.494703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f40863b,3.609269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e50c0c6,4.394781,qmof-e50c0c6.cif,14.0,2.0,0.25,37.0,0.2104121749688809,1.903380256814991,0.7253524796661159,1.3597535159395686,1.3597535159395684,0.2661740832185221,0.2216598909793038,0.773311565731088,1.4022575582961632,0.4195659263654541,112.68870449325162,17.295248254102997,15.35135135135135,4.485509499616161,1.4964835951681394,12.16670059621143,0.5710650887573964,12.04757383,12.84160085,12.95,116.00383589999998,90.0,90.0,148.0
qmof-5b836cb,3.640032,qmof-5b836cb.cif,14.0,2.0,0.25,27.0,0.2199364103232716,1.7548377331374894,0.7214021009081497,1.4812982403274195,1.481298235738041,0.4034004082043196,0.3814179098230752,0.7743774076821945,1.4381304968216804,0.4639860386889406,117.36461196767704,9.693573050100564,15.555555555555555,3.993822390135873,2.512079940298886,13.382288997055973,0.6388627819548872,9.03538568,10.28559817,15.6032,90.0,90.0,94.6563727,108.0
qmof-c74e6fb,3.92022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9453071,3.205732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0ad5dc5,3.592824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-707a554,4.1080190000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-aa35cfd,3.919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2acb35b,3.69371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0c9867d,6.313823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0b7afa6,3.643962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-146d007,3.085477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2bab714,4.093558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-86433db,3.70943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3ff05ac,3.689624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bc46dbc,2.705663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5d5b5cf,3.729248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c897ec7,3.754293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f228632,4.976987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bcab2b6,3.568092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a5b3a99,4.447226000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0f7c76b,2.89669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5f50532,3.726451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0944bb7,3.263215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8fd5f30,3.988684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-da7388e,3.532644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ac050b9,4.576663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b4ae596,5.370317999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3fbfce0,3.850413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-020dd5c,5.119716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-53a014c,3.710085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c1eb32e,3.529019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f12b5ad,4.422256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b4be939,4.996471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ba95831,2.754375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-503c861,6.852722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a13f65c,5.215611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fa70d03,4.423036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-72887f0,4.214885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9e69850,3.791956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a3bb677,3.862301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-422216b,3.922978000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6663831,3.648347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0cb4f49,4.383817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-433f472,4.007354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cc095cc,3.132715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cb9c91d,4.417417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a746544,4.799496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-af37bf7,4.957455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-acd85e0,3.689829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d203083,3.402526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2e50f50,3.212513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-03660e7,4.0374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-08c77cc,4.901994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9b96927,4.655869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b1b2117,4.687033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9ed028e,3.664784,qmof-9ed028e.cif,2.0,1.0,0.5050505050505051,50.0,0.1717219490462122,1.7033645286456738,0.8022410161330064,1.053159825800613,1.0531596325884904,0.1543972569769508,0.1604070669517435,0.7672960710215935,1.2734316477035692,0.2941096252807491,116.13752157894577,18.36642620785885,15.93939393939394,3.773426976614501,1.3747842589991963,9.324328174696303,0.7396694214876033,8.57047803,10.70245166,10.99350487,81.8037821,69.5998389,78.45820865,99.0
qmof-af44312,2.68399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-55091f7,3.217303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-efb2482,5.785021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-855e3e5,4.963427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8533641,3.804049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f7c5619,4.935566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-700998f,2.893457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6e939e4,4.256812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4208484,2.7447950000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5217587,4.715148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-90849c1,4.55612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4b62488,3.61151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-71d1118,3.077252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-33ca745,4.415254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a5e076e,5.911249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-dcbefe5,2.330678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7668bea,1.469237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a36f9a4,1.765513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f09c00f,4.137514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e9eab2e,3.223891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3e2c2de,2.840665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-074d5dc,3.114289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e5bc0b8,2.966038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-62f023c,3.64158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a7dd0ac,3.302434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-dbcf346,4.198798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ed5f29b,4.302835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9cace33,4.156391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fee1ad3,4.023183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2f35f0d,2.977898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c461512,6.554676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b9ccb01,6.617104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ee30d4a,6.356607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-400a4d4,6.370013999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-951d08f,6.486678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f391693,3.096635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3d9c6c0,3.529319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-229e397,4.638695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6cf1bb5,4.890531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cb8b35f,6.165124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f6a2c50,3.510091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-01ebcd2,3.095107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-eb10122,3.498306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ee49b1f,3.293412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-96a5399,3.433509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8090fd0,3.44167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9c9f0ca,3.781018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-87f3627,3.887817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c69c808,2.415406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4ebaa8e,4.848168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e486b84,4.890973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-95dc237,2.676038,qmof-95dc237.cif,2.0,1.0,0.5058823529411764,43.0,0.1656048744673274,1.7274998777594606,0.7797765604827906,1.1830925345415964,1.183091621964848,0.1931439716984416,0.1506514647233852,0.7651380593755447,1.309828438927191,0.313423493176902,116.45830843415472,16.775171902461267,16.729411764705883,4.062419549376419,1.5109936951171623,10.344295884496193,0.7098118599666587,8.11348839,9.41858548,12.5783511,74.09084209,78.5903147,73.61799137000001,85.0
qmof-a0aca25,4.097443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-162d49a,4.029513000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c03b323,3.997734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d111cc6,3.114142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d6e0710,3.695902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-65e6355,4.15238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9f49103,3.1522300000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b18f8ac,4.129268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b1309d1,3.402372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a314f18,3.373558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fe7c85d,4.305498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-271822f,4.992277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a2e5c9f,2.995134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f4bb6af,3.609866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0bb2748,4.532553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5f619ed,3.961877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ed950f0,4.5441780000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1b1031a,5.897048999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a157e00,2.484546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8a54112,1.986719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-99a2b9f,3.676818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c12cbdc,3.678307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cde22cb,3.782189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-10bab48,3.306179,qmof-10bab48.cif,64.0,3.0,0.2037037037037037,11.0,0.2589119242805962,1.6197365246347857,0.7229704416041133,1.2904336816551496,1.2904333929721836,0.3357222543313699,0.2423338474588925,0.8317400047237961,1.5040514550765955,0.4794995906155798,119.26780811104872,24.37383373566129,16.703703703703702,2.6220548178411645,1.940827105897685,12.31886819281026,0.7416128039396738,8.72223318,9.1207033,9.1206911,113.53546531,89.99994525,90.00052607,54.0
qmof-8efa557,3.220888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79a21b4,3.930754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6c014ac,4.061848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-363bce5,6.173283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5e78e03,3.763606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-40ada08,5.123578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1a7f459,2.33671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e7f8efa,3.68209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-272dfc1,1.657841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ed51700,4.116490000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-810a1c3,4.643475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1e13a77,2.3567910000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2594c1c,6.247639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-925b718,6.240851999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6478b5c,5.125033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b24889c,6.192328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-996e2da,1.722085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-408d287,4.001787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-814e710,5.165604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9cc5266,5.027044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1d9274b,3.848262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-02407df,3.370879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9c76f5e,3.247458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ffb8c94,3.839718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-651fdeb,2.021202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bb7bee0,2.425653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-264ad8f,5.144073000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-26483dd,3.249547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-916f903,3.294422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-caacf39,4.15898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c05a1d4,2.719741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2afaf52,3.995708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b460db9,4.074026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f14aaa7,3.984861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-054db11,4.245054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a4bad47,3.609746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-64496fb,5.994141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4097e0e,2.629242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-48ff45a,1.408519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-01a84ba,3.025686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b35eaba,3.743662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bfddfcd,5.5375760000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7b18880,4.018018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5edfb51,4.054297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5b082ad,4.013149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-58ce40e,3.562588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-00762f1,3.644942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e9a012f,4.86074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f8b577a,4.399808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0ded643,3.642528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8c50340,4.5018270000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-29ae4a3,3.608307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c3d1c9d,4.560245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7bff871,4.238941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-16502f8,3.982948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-970adef,3.996103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
